Data,T1,T2,T3,T4,F1,F2,Amostra
26/10/2022 19:08:45832800,38.039600000,22.862800000,24.619600000,21.154800000,215.347475000,638.000000000,acQ1000V6
26/10/2022 19:08:46846800,38.332400000,23.838800000,25.522400000,21.203600000,222.753235000,643.000000000,acQ1000V6
26/10/2022 19:08:47860800,38.527600000,24.570800000,26.376400000,21.154800000,228.307555000,643.000000000,acQ1000V6
26/10/2022 19:08:48812400,38.722800000,25.546800000,27.181600000,21.203600000,229.233275000,644.000000000,acQ1000V6
26/10/2022 19:08:49842000,38.991200000,26.156800000,27.913600000,21.203600000,232.010435000,648.000000000,acQ1000V6
26/10/2022 19:08:50871600,39.113200000,26.571600000,28.499200000,21.203600000,232.936155000,649.000000000,acQ1000V6
26/10/2022 19:08:51870000,38.991200000,27.010800000,29.036000000,21.154800000,232.936155000,646.000000000,acQ1000V6
26/10/2022 19:08:52868400,38.844800000,27.303600000,29.524000000,21.106000000,232.936155000,645.000000000,acQ1000V6
26/10/2022 19:08:53851200,38.747200000,27.791600000,29.768000000,21.154800000,232.936155000,644.000000000,acQ1000V6
26/10/2022 19:08:54865200,38.625200000,28.060000000,30.109600000,21.179200000,231.084715000,640.000000000,acQ1000V6
26/10/2022 19:08:55863600,38.454400000,28.401600000,30.329200000,21.179200000,231.084715000,638.000000000,acQ1000V6
26/10/2022 19:08:56846400,38.405600000,28.499200000,30.573200000,21.252400000,231.084715000,644.000000000,acQ1000V6
26/10/2022 19:08:57922800,38.308000000,28.670000000,30.768400000,21.179200000,232.010435000,643.000000000,acQ1000V6
26/10/2022 19:08:58858800,38.308000000,28.962800000,30.817200000,21.154800000,231.084715000,643.000000000,acQ1000V6
26/10/2022 19:08:59872800,38.186000000,29.011600000,30.939200000,21.106000000,229.233275000,644.000000000,acQ1000V6
26/10/2022 19:09:00855600,38.137200000,29.084800000,31.061200000,21.179200000,231.084715000,646.000000000,acQ1000V6
26/10/2022 19:09:01900800,38.186000000,29.133600000,31.110000000,21.179200000,229.233275000,644.000000000,acQ1000V6
26/10/2022 19:09:02899200,38.137200000,29.206800000,31.158800000,21.179200000,232.936155000,644.000000000,acQ1000V6
26/10/2022 19:09:03882000,38.161600000,29.133600000,31.158800000,21.154800000,232.936155000,646.000000000,acQ1000V6
26/10/2022 19:09:04911600,38.015200000,29.133600000,31.158800000,21.081600000,231.084715000,641.000000000,acQ1000V6
26/10/2022 19:09:06019200,38.064000000,29.084800000,31.183200000,21.179200000,235.713315000,641.000000000,acQ1000V6
26/10/2022 19:09:06908400,38.064000000,29.206800000,31.280800000,21.203600000,233.861875000,643.000000000,acQ1000V6
26/10/2022 19:09:07891200,38.064000000,29.231200000,31.280800000,21.203600000,233.861875000,644.000000000,acQ1000V6
26/10/2022 19:09:08889600,38.039600000,29.231200000,31.305200000,21.179200000,233.861875000,644.000000000,acQ1000V6
26/10/2022 19:09:09981600,38.039600000,29.328800000,31.305200000,21.154800000,232.010435000,643.000000000,acQ1000V6
26/10/2022 19:09:10917600,37.966400000,29.353200000,31.280800000,21.252400000,232.010435000,643.000000000,acQ1000V6
26/10/2022 19:09:11900400,38.015200000,29.499600000,31.280800000,21.179200000,233.861875000,645.000000000,acQ1000V6
26/10/2022 19:09:13039200,38.039600000,29.353200000,31.305200000,21.057200000,232.936155000,649.000000000,acQ1000V6
26/10/2022 19:09:13897200,38.015200000,29.353200000,31.402800000,21.179200000,232.010435000,653.000000000,acQ1000V6
26/10/2022 19:09:14895600,38.039600000,29.328800000,31.305200000,21.106000000,232.010435000,650.000000000,acQ1000V6
26/10/2022 19:09:15925200,38.039600000,29.353200000,31.207600000,21.179200000,232.010435000,644.000000000,acQ1000V6
26/10/2022 19:09:17313600,38.186000000,29.133600000,31.402800000,21.179200000,232.010435000,639.000000000,acQ1000V6
26/10/2022 19:09:17937600,38.259200000,29.206800000,31.402800000,21.154800000,232.010435000,638.000000000,acQ1000V6
26/10/2022 19:09:18951600,38.308000000,29.353200000,31.402800000,21.154800000,232.010435000,640.000000000,acQ1000V6
26/10/2022 19:09:19918800,38.405600000,29.548400000,31.329600000,21.179200000,232.010435000,639.000000000,acQ1000V6
26/10/2022 19:09:20917200,38.454400000,29.621600000,31.427200000,21.154800000,232.010435000,638.000000000,acQ1000V6
26/10/2022 19:09:30480000,38.674000000,29.499600000,31.158800000,21.179200000,196.833075000,649.000000000,acQ1000V6
26/10/2022 19:09:31525200,38.747200000,29.572800000,31.158800000,21.179200000,198.684515000,649.000000000,acQ1000V6
26/10/2022 19:09:32539200,38.869200000,29.743600000,31.036800000,21.057200000,198.684515000,645.000000000,acQ1000V6
26/10/2022 19:09:33522000,38.869200000,29.841200000,31.183200000,21.057200000,196.833075000,644.000000000,acQ1000V6
26/10/2022 19:09:34520400,38.991200000,29.816800000,31.232000000,21.179200000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:09:35487600,39.015600000,29.597200000,31.232000000,21.057200000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:09:36517200,39.137600000,29.572800000,31.207600000,21.203600000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:09:37484400,39.235200000,29.548400000,31.232000000,21.057200000,200.535955000,640.000000000,acQ1000V6
26/10/2022 19:09:38482800,39.259600000,29.621600000,31.280800000,21.179200000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:09:39481200,39.357200000,29.621600000,31.280800000,21.154800000,199.610235000,638.000000000,acQ1000V6
26/10/2022 19:09:40479600,39.357200000,29.719200000,31.207600000,21.154800000,199.610235000,639.000000000,acQ1000V6
26/10/2022 19:09:41478000,39.332800000,29.816800000,31.402800000,21.154800000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:09:42460800,39.284000000,29.816800000,31.427200000,21.057200000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:09:43490400,39.259600000,29.963200000,31.451600000,21.154800000,198.684515000,641.000000000,acQ1000V6
26/10/2022 19:09:44457600,39.332800000,29.743600000,31.451600000,21.057200000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:09:45440400,39.357200000,29.719200000,31.451600000,21.203600000,198.684515000,646.000000000,acQ1000V6
26/10/2022 19:09:46470000,39.357200000,29.670400000,31.549200000,21.057200000,198.684515000,645.000000000,acQ1000V6
26/10/2022 19:09:47468400,39.357200000,29.719200000,31.549200000,21.057200000,196.833075000,649.000000000,acQ1000V6
26/10/2022 19:09:48498000,39.332800000,29.963200000,31.549200000,21.032800000,199.610235000,649.000000000,acQ1000V6
26/10/2022 19:09:49496400,39.284000000,30.036400000,31.573600000,21.081600000,199.610235000,648.000000000,acQ1000V6
26/10/2022 19:09:50494800,39.259600000,30.085200000,31.549200000,21.179200000,199.610235000,646.000000000,acQ1000V6
26/10/2022 19:09:51462000,39.259600000,30.060800000,31.549200000,21.179200000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:09:52491600,39.235200000,29.792400000,31.573600000,21.154800000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:09:53490000,39.210800000,29.816800000,31.549200000,21.154800000,199.610235000,648.000000000,acQ1000V6
26/10/2022 19:09:54550800,39.284000000,29.890000000,31.573600000,21.154800000,199.610235000,646.000000000,acQ1000V6
26/10/2022 19:09:55486800,39.284000000,29.816800000,31.549200000,21.081600000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:09:56469600,39.284000000,29.816800000,31.476000000,21.057200000,198.684515000,648.000000000,acQ1000V6
26/10/2022 19:09:57561600,39.332800000,29.841200000,31.549200000,21.057200000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:09:58482000,39.454800000,29.816800000,31.549200000,21.057200000,196.833075000,640.000000000,acQ1000V6
26/10/2022 19:09:59496000,39.503600000,30.036400000,31.549200000,20.984000000,198.684515000,635.000000000,acQ1000V6
26/10/2022 19:10:00494400,39.503600000,30.134000000,31.549200000,21.032800000,194.055915000,638.000000000,acQ1000V6
26/10/2022 19:10:01524000,39.601200000,30.085200000,31.549200000,21.032800000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:10:02491200,39.601200000,30.134000000,31.476000000,21.057200000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:10:03489600,39.747600000,30.085200000,31.573600000,21.179200000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:10:04488000,39.723200000,29.694800000,31.622400000,21.154800000,200.535955000,643.000000000,acQ1000V6
26/10/2022 19:10:05502000,39.747600000,29.597200000,31.646800000,21.057200000,200.535955000,640.000000000,acQ1000V6
26/10/2022 19:10:06547200,39.747600000,29.597200000,31.573600000,21.057200000,200.535955000,644.000000000,acQ1000V6
26/10/2022 19:10:07483200,39.747600000,29.499600000,31.573600000,21.057200000,200.535955000,640.000000000,acQ1000V6
26/10/2022 19:10:08497200,39.845200000,29.719200000,31.744400000,21.057200000,200.535955000,643.000000000,acQ1000V6
26/10/2022 19:10:09480000,39.820800000,30.012000000,31.768800000,21.057200000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:10:10478400,39.723200000,29.963200000,31.768800000,21.032800000,196.833075000,650.000000000,acQ1000V6
26/10/2022 19:10:11492400,39.698800000,29.963200000,31.768800000,21.057200000,198.684515000,656.000000000,acQ1000V6
26/10/2022 19:10:12475200,39.723200000,30.134000000,31.744400000,21.057200000,198.684515000,654.000000000,acQ1000V6
26/10/2022 19:10:13489200,39.747600000,30.012000000,31.768800000,21.081600000,199.610235000,646.000000000,acQ1000V6
26/10/2022 19:10:14487600,39.747600000,30.304800000,31.768800000,21.032800000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:10:15470400,39.747600000,30.402400000,31.744400000,21.057200000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:10:16468800,39.747600000,30.134000000,31.744400000,21.032800000,199.610235000,639.000000000,acQ1000V6
26/10/2022 19:10:17482800,39.747600000,30.304800000,31.768800000,21.057200000,200.535955000,639.000000000,acQ1000V6
26/10/2022 19:10:18496800,39.674400000,30.402400000,31.793200000,21.032800000,196.833075000,643.000000000,acQ1000V6
26/10/2022 19:10:19495200,39.796400000,30.134000000,31.793200000,21.032800000,196.833075000,641.000000000,acQ1000V6
26/10/2022 19:10:20493600,39.869600000,30.085200000,31.793200000,21.057200000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:10:21492000,39.674400000,30.036400000,31.793200000,21.057200000,200.535955000,645.000000000,acQ1000V6
26/10/2022 19:10:22490400,39.820800000,29.963200000,31.744400000,21.154800000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:10:23551200,39.820800000,29.963200000,31.793200000,21.179200000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:10:24487200,39.869600000,29.841200000,31.793200000,21.154800000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:10:25454400,39.869600000,30.060800000,31.793200000,21.081600000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:10:26484000,39.942800000,30.158400000,31.768800000,21.179200000,194.981635000,646.000000000,acQ1000V6
26/10/2022 19:10:27466800,39.942800000,30.304800000,31.793200000,21.179200000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:10:28465200,39.845200000,30.036400000,31.817600000,21.154800000,195.907355000,648.000000000,acQ1000V6
26/10/2022 19:10:29479200,39.942800000,29.816800000,31.866400000,21.154800000,198.684515000,646.000000000,acQ1000V6
26/10/2022 19:10:30493200,39.942800000,29.816800000,31.866400000,21.154800000,199.610235000,646.000000000,acQ1000V6
26/10/2022 19:10:31491600,39.918400000,29.890000000,31.890800000,21.179200000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:10:32458800,39.845200000,29.963200000,31.866400000,21.106000000,198.684515000,645.000000000,acQ1000V6
26/10/2022 19:10:33441600,39.845200000,29.792400000,31.890800000,21.179200000,203.313115000,640.000000000,acQ1000V6
26/10/2022 19:10:34440000,39.845200000,29.841200000,31.866400000,21.154800000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:10:35454000,39.869600000,30.134000000,31.866400000,21.179200000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:10:36483600,39.918400000,30.207200000,31.866400000,21.154800000,196.833075000,639.000000000,acQ1000V6
26/10/2022 19:10:37450800,39.845200000,30.329200000,31.866400000,21.154800000,200.535955000,640.000000000,acQ1000V6
26/10/2022 19:10:38480400,39.942800000,30.207200000,31.890800000,21.154800000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:10:39432000,39.942800000,30.182800000,31.866400000,21.154800000,200.535955000,641.000000000,acQ1000V6
26/10/2022 19:10:40711200,39.942800000,30.134000000,31.915200000,21.081600000,199.610235000,638.000000000,acQ1000V6
26/10/2022 19:10:41444400,39.942800000,29.963200000,31.890800000,21.154800000,198.684515000,638.000000000,acQ1000V6
26/10/2022 19:10:42520800,39.991600000,29.816800000,31.939600000,21.106000000,198.684515000,638.000000000,acQ1000V6
26/10/2022 19:10:43472400,39.942800000,29.963200000,31.988400000,21.179200000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:10:44486400,39.942800000,30.280400000,31.988400000,21.179200000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:10:45484800,39.942800000,30.280400000,31.890800000,21.154800000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:10:46452000,39.918400000,30.500000000,31.866400000,21.154800000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:10:47497200,39.942800000,30.329200000,31.890800000,21.203600000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:10:48480000,39.845200000,30.134000000,31.866400000,21.154800000,199.610235000,636.000000000,acQ1000V6
26/10/2022 19:10:49540800,39.918400000,30.134000000,31.866400000,21.154800000,199.610235000,636.000000000,acQ1000V6
26/10/2022 19:10:50492400,39.942800000,30.329200000,31.866400000,21.154800000,199.610235000,636.000000000,acQ1000V6
26/10/2022 19:10:51506400,39.942800000,30.280400000,31.866400000,21.179200000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:10:52489200,39.942800000,30.182800000,31.988400000,21.106000000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:10:53503200,39.918400000,30.085200000,31.988400000,21.154800000,198.684515000,645.000000000,acQ1000V6
26/10/2022 19:10:54501600,39.869600000,30.085200000,31.988400000,21.154800000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:10:55500000,39.869600000,29.816800000,31.988400000,21.154800000,199.610235000,646.000000000,acQ1000V6
26/10/2022 19:10:56498400,39.747600000,29.963200000,31.988400000,21.179200000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:10:57512400,39.698800000,30.012000000,32.012800000,21.154800000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:10:58495200,39.698800000,30.158400000,31.988400000,21.154800000,198.684515000,641.000000000,acQ1000V6
26/10/2022 19:10:59509200,39.625600000,29.914400000,31.890800000,21.179200000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:11:00507600,39.601200000,30.304800000,31.866400000,21.179200000,198.684515000,636.000000000,acQ1000V6
26/10/2022 19:11:01506000,39.674400000,30.207200000,31.866400000,21.154800000,196.833075000,638.000000000,acQ1000V6
26/10/2022 19:11:02504400,39.674400000,30.451200000,31.866400000,21.179200000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:11:03456000,39.601200000,30.182800000,31.890800000,21.154800000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:11:04626000,39.674400000,29.890000000,31.866400000,21.179200000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:11:05499600,39.674400000,30.158400000,31.866400000,21.179200000,194.981635000,644.000000000,acQ1000V6
26/10/2022 19:11:06498000,39.674400000,30.012000000,31.890800000,21.106000000,199.610235000,639.000000000,acQ1000V6
26/10/2022 19:11:07496400,39.674400000,30.036400000,31.866400000,21.179200000,198.684515000,641.000000000,acQ1000V6
26/10/2022 19:11:08494800,39.674400000,30.012000000,31.866400000,21.154800000,198.684515000,645.000000000,acQ1000V6
26/10/2022 19:11:09508800,39.845200000,30.329200000,31.866400000,21.179200000,198.684515000,645.000000000,acQ1000V6
26/10/2022 19:11:10507200,39.845200000,30.402400000,31.866400000,21.106000000,200.535955000,638.000000000,acQ1000V6
26/10/2022 19:11:11505600,39.820800000,30.280400000,31.866400000,21.203600000,198.684515000,639.000000000,acQ1000V6
26/10/2022 19:11:12504000,39.820800000,30.036400000,31.866400000,21.154800000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:11:13502400,39.820800000,30.036400000,31.866400000,21.106000000,196.833075000,641.000000000,acQ1000V6
26/10/2022 19:11:14516400,39.820800000,30.304800000,31.866400000,21.179200000,198.684515000,641.000000000,acQ1000V6
26/10/2022 19:11:15499200,39.820800000,30.304800000,31.890800000,21.203600000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:11:16497600,39.845200000,30.134000000,31.866400000,21.154800000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:11:17480400,39.820800000,30.036400000,31.866400000,21.106000000,200.535955000,644.000000000,acQ1000V6
26/10/2022 19:11:18556800,39.967200000,29.890000000,31.890800000,21.179200000,199.610235000,639.000000000,acQ1000V6
26/10/2022 19:11:19492800,39.942800000,30.012000000,31.866400000,21.179200000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:11:20491200,39.918400000,30.182800000,31.890800000,21.252400000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:11:21489600,39.918400000,30.182800000,31.988400000,21.179200000,200.535955000,639.000000000,acQ1000V6
26/10/2022 19:11:22503600,39.845200000,29.963200000,31.939600000,21.179200000,195.907355000,644.000000000,acQ1000V6
26/10/2022 19:11:23517600,39.845200000,29.816800000,31.988400000,21.276800000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:11:24500400,39.820800000,30.158400000,31.988400000,21.203600000,196.833075000,644.000000000,acQ1000V6
26/10/2022 19:11:25483200,39.845200000,30.304800000,32.012800000,21.252400000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:11:26497200,39.845200000,30.622000000,31.939600000,21.179200000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:11:27495600,39.845200000,30.402400000,31.988400000,21.203600000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:11:28494000,39.820800000,30.329200000,31.988400000,21.203600000,194.055915000,644.000000000,acQ1000V6
26/10/2022 19:11:29523600,39.845200000,30.304800000,31.988400000,21.203600000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:11:30506400,39.845200000,30.402400000,32.012800000,21.179200000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:11:31489200,39.845200000,30.134000000,31.988400000,21.179200000,200.535955000,639.000000000,acQ1000V6
26/10/2022 19:11:32503200,39.869600000,29.914400000,31.890800000,21.179200000,200.535955000,644.000000000,acQ1000V6
26/10/2022 19:11:33532800,39.820800000,29.963200000,31.988400000,21.179200000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:11:34484400,39.820800000,30.182800000,31.939600000,21.276800000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:11:35482800,39.845200000,30.207200000,31.988400000,21.179200000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:11:36606000,39.845200000,30.182800000,31.988400000,21.179200000,200.535955000,646.000000000,acQ1000V6
26/10/2022 19:11:37495200,39.845200000,30.207200000,31.866400000,21.179200000,198.684515000,646.000000000,acQ1000V6
26/10/2022 19:11:38493600,39.820800000,30.036400000,31.866400000,21.179200000,196.833075000,641.000000000,acQ1000V6
26/10/2022 19:11:39507600,39.820800000,29.890000000,31.866400000,21.179200000,196.833075000,640.000000000,acQ1000V6
26/10/2022 19:11:40506000,39.796400000,29.816800000,31.890800000,21.203600000,198.684515000,638.000000000,acQ1000V6
26/10/2022 19:11:42618600,39.845200000,30.012000000,31.866400000,21.179200000,198.684515000,638.000000000,acQ1000V6
26/10/2022 19:11:43825600,39.869600000,30.158400000,31.866400000,21.179200000,196.833075000,640.000000000,acQ1000V6
26/10/2022 19:11:45185600,39.820800000,30.060800000,31.866400000,21.179200000,198.684515000,640.000000000,acQ1000V6
26/10/2022 19:11:46174400,39.820800000,30.182800000,31.866400000,21.106000000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:11:47318200,39.845200000,29.963200000,31.939600000,21.154800000,201.461675000,644.000000000,acQ1000V6
26/10/2022 19:11:48332600,39.845200000,29.938800000,31.988400000,21.203600000,200.535955000,645.000000000,acQ1000V6
26/10/2022 19:11:51970800,39.845200000,30.207200000,31.890800000,21.252400000,200.535955000,648.000000000,acQ1000V6
26/10/2022 19:11:52367800,39.942800000,30.036400000,31.988400000,21.276800000,198.684515000,648.000000000,acQ1000V6
26/10/2022 19:11:53380600,39.942800000,30.060800000,31.939600000,21.276800000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:11:54399600,39.942800000,30.012000000,31.988400000,21.301200000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:11:59732800,39.869600000,29.792400000,31.988400000,21.154800000,200.535955000,641.000000000,acQ1000V6
26/10/2022 19:12:00405600,39.796400000,29.890000000,31.988400000,21.252400000,198.684515000,639.000000000,acQ1000V6
26/10/2022 19:12:01407400,39.820800000,29.890000000,31.988400000,21.301200000,198.684515000,636.000000000,acQ1000V6
26/10/2022 19:12:02364800,39.845200000,30.036400000,31.866400000,21.179200000,198.684515000,636.000000000,acQ1000V6
26/10/2022 19:12:03462600,39.845200000,30.182800000,31.866400000,21.252400000,199.610235000,639.000000000,acQ1000V6
26/10/2022 19:12:04511000,39.820800000,30.182800000,32.012800000,21.252400000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:12:05487000,39.845200000,30.500000000,31.988400000,21.276800000,198.684515000,643.000000000,acQ1000V6
26/10/2022 19:12:06522400,39.869600000,30.524400000,31.988400000,21.203600000,199.610235000,645.000000000,acQ1000V6
26/10/2022 19:12:07355000,39.845200000,30.524400000,31.988400000,21.276800000,199.610235000,648.000000000,acQ1000V6
26/10/2022 19:12:08359200,39.747600000,30.207200000,31.988400000,21.179200000,198.684515000,649.000000000,acQ1000V6
26/10/2022 19:12:09361000,39.845200000,30.158400000,31.866400000,21.276800000,198.684515000,650.000000000,acQ1000V6
26/10/2022 19:12:10348600,39.845200000,30.426800000,31.939600000,21.252400000,196.833075000,646.000000000,acQ1000V6
26/10/2022 19:12:11478600,39.845200000,30.304800000,31.988400000,21.276800000,196.833075000,651.000000000,acQ1000V6
26/10/2022 19:12:12476400,39.723200000,30.304800000,31.939600000,21.203600000,196.833075000,650.000000000,acQ1000V6
26/10/2022 19:12:13485400,39.723200000,30.036400000,31.866400000,21.252400000,198.684515000,646.000000000,acQ1000V6
26/10/2022 19:12:14484400,39.820800000,29.914400000,31.988400000,21.276800000,199.610235000,643.000000000,acQ1000V6
26/10/2022 19:12:15372400,39.820800000,29.914400000,31.866400000,21.252400000,198.684515000,641.000000000,acQ1000V6
26/10/2022 19:12:16371400,39.845200000,29.963200000,31.915200000,21.203600000,200.535955000,641.000000000,acQ1000V6
26/10/2022 19:12:17374400,39.845200000,30.158400000,31.890800000,21.179200000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:12:18387400,39.820800000,30.158400000,31.866400000,21.276800000,199.610235000,640.000000000,acQ1000V6
26/10/2022 19:12:19481400,39.820800000,29.963200000,31.988400000,21.276800000,199.610235000,641.000000000,acQ1000V6
26/10/2022 19:12:20473400,39.820800000,29.719200000,31.939600000,21.276800000,200.535955000,643.000000000,acQ1000V6
26/10/2022 19:12:21484400,39.820800000,30.134000000,31.915200000,21.252400000,200.535955000,645.000000000,acQ1000V6
26/10/2022 19:12:22503400,39.796400000,30.524400000,31.890800000,21.276800000,199.610235000,646.000000000,acQ1000V6
26/10/2022 19:12:23381400,39.747600000,30.524400000,31.793200000,21.252400000,198.684515000,644.000000000,acQ1000V6
26/10/2022 19:12:24373400,39.747600000,30.524400000,31.890800000,21.179200000,198.684515000,648.000000000,acQ1000V6
26/10/2022 19:12:25357400,39.747600000,30.548800000,31.866400000,21.276800000,198.684515000,650.000000000,acQ1000V6
26/10/2022 19:12:26359400,39.698800000,30.182800000,31.890800000,21.154800000,196.833075000,649.000000000,acQ1000V6
26/10/2022 19:12:27473400,39.820800000,30.134000000,31.988400000,21.252400000,198.684515000,641.000000000,acQ1000V6
26/10/2022 19:12:28474400,39.820800000,30.158400000,31.939600000,21.252400000,199.610235000,635.000000000,acQ1000V6
26/10/2022 19:12:29483400,39.820800000,30.207200000,31.866400000,21.252400000,198.684515000,634.000000000,acQ1000V6
26/10/2022 19:12:30480400,39.820800000,29.938800000,31.890800000,21.276800000,199.610235000,635.000000000,acQ1000V6
26/10/2022 19:12:31370400,39.845200000,29.816800000,31.890800000,21.301200000,199.610235000,638.000000000,acQ1000V6
26/10/2022 19:12:32464400,39.820800000,30.134000000,31.866400000,21.301200000,198.684515000,639.000000000,acQ1000V6
26/10/2022 19:12:33326400,39.820800000,30.158400000,31.915200000,21.203600000,198.684515000,638.000000000,acQ1000V6
26/10/2022 19:12:34324400,39.796400000,30.134000000,31.939600000,21.276800000,198.684515000,636.000000000,acQ1000V6
26/10/2022 19:12:35472400,39.845200000,30.182800000,31.988400000,21.252400000,198.684515000,638.000000000,acQ1000V6
26/10/2022 19:12:36483400,39.820800000,30.158400000,31.988400000,21.252400000,196.833075000,641.000000000,acQ1000V6
26/10/2022 19:12:37484400,39.698800000,30.207200000,31.988400000,21.252400000,196.833075000,638.000000000,acQ1000V6
26/10/2022 19:12:38490400,39.601200000,30.304800000,31.939600000,21.252400000,194.055915000,635.000000000,acQ1000V6
26/10/2022 19:12:39368400,39.747600000,30.304800000,31.988400000,21.276800000,195.907355000,634.000000000,acQ1000V6
26/10/2022 19:12:40316400,39.698800000,30.036400000,31.890800000,21.276800000,192.204475000,634.000000000,acQ1000V6
26/10/2022 19:12:41343400,39.747600000,29.963200000,31.890800000,21.276800000,194.981635000,629.000000000,acQ1000V6
26/10/2022 19:12:42393400,39.747600000,30.182800000,31.866400000,21.252400000,195.907355000,636.000000000,acQ1000V6
26/10/2022 19:12:43466400,39.601200000,30.207200000,31.939600000,21.301200000,195.907355000,644.000000000,acQ1000V6
26/10/2022 19:12:44437400,39.698800000,30.304800000,31.988400000,21.276800000,196.833075000,646.000000000,acQ1000V6
26/10/2022 19:12:45498400,39.625600000,30.012000000,31.915200000,21.276800000,196.833075000,643.000000000,acQ1000V6
26/10/2022 19:12:46569400,39.601200000,30.207200000,31.866400000,21.276800000,196.833075000,643.000000000,acQ1000V6
26/10/2022 19:12:47547400,39.601200000,30.134000000,31.890800000,21.252400000,199.610235000,644.000000000,acQ1000V6
26/10/2022 19:12:48336200,39.601200000,30.158400000,31.866400000,21.276800000,200.535955000,641.000000000,acQ1000V6
26/10/2022 19:12:49371600,39.625600000,30.012000000,31.890800000,21.276800000,199.610235000,648.000000000,acQ1000V6
26/10/2022 19:12:50387000,39.674400000,29.963200000,31.866400000,21.325600000,196.833075000,644.000000000,acQ1000V6
26/10/2022 19:12:51497800,39.698800000,29.963200000,31.793200000,21.081600000,195.907355000,643.000000000,acQ1000V6
26/10/2022 19:12:52491800,39.723200000,30.182800000,31.793200000,21.252400000,195.907355000,641.000000000,acQ1000V6
26/10/2022 19:12:53494600,39.674400000,30.134000000,31.793200000,21.301200000,194.055915000,635.000000000,acQ1000V6
26/10/2022 19:12:54363200,39.698800000,30.134000000,31.793200000,21.325600000,195.907355000,638.000000000,acQ1000V6
26/10/2022 19:12:55379200,39.747600000,29.963200000,31.866400000,21.325600000,194.981635000,635.000000000,acQ1000V6
26/10/2022 19:12:56380000,39.674400000,30.182800000,31.866400000,21.276800000,195.907355000,638.000000000,acQ1000V6
26/10/2022 19:12:57373200,39.601200000,30.134000000,31.817600000,21.252400000,194.981635000,641.000000000,acQ1000V6
